香港,#genre#
Hub Sports 1 HD,http://sedum.notessedum.com/3aecea2e58832ca41bf9aaea642950a1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/70950f7ed412a0cd087e9896cc88926a/index.m3u8
Hub Sports 2 HD,http://sedum.notessedum.com/b06a52d1baaada6ce46c3c55407e0e13/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/27fbb615bc5868f86f91954dbd36a9a2/index.m3u8
Hub Sports 3 HD,http://sedum.notessedum.com/ffd886839cdf3f684c11567c7613f367/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4ebce724b495c2d4ea48a81a89a3eb32/index.m3u8
Hub Sports 4 HD,http://sedum.notessedum.com/0c3890ede212368ddb84541f5f42a950/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7b701c8d018f918eaf3025eccc912158/index.m3u8
Hub Sports 5 HD,http://sedum.notessedum.com/af569e5df4aea68af67c55baf26c8936/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/dfd5aa672164e280705469a7039dfd91/index.m3u8
Hub Premier 1,http://sedum.notessedum.com/0586ee911bd99966cc8f2eb0ac3af1f4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2b9b2401a60301b09b118336b0ec4b85/index.m3u8
HBO HD,http://sedum.notessedum.com/ef805301744d42488e942739167422de/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/847cc9a25ca90399bdc1288bbc91876b/index.m3u8
HBO Signature HD,http://sedum.notessedum.com/f52135bededcc634c6845be76b4fbd77/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b8bdd6dab9a126dacc2430c596825824/index.m3u8
HBO Family HD,http://sedum.notessedum.com/0d8340a80dd9177a6e8ebd9397b047c2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0f2f178506cbb0d478d72d6e562eb801/index.m3u8
HBO Hits HD,http://sedum.notessedum.com/96483d8d7dcfa26e4512ccd4a588219e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/620c7020f97c0a00aba4398427b79075/index.m3u8
Cinemax HD,http://sedum.notessedum.com/7112ce5f1ddc9476f040b8f801df7632/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0b9c3b4f7928b474a51d0e62fa56ac0a/index.m3u8
Hub E City HD,http://sedum.notessedum.com/902ba1081a9b95c0e881d28fd2603b48/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fed650aaba7a89fa6c2b8c97b57b9761/index.m3u8
Hub VVDrama HD,http://sedum.notessedum.com/fcfb115c0de387ed7875fd5a1617fe80/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8f7bfb43b545b9a2b08d9782941d2812/index.m3u8
Celestial Movies HD,http://sedum.notessedum.com/35488835a1f249aae58f6f63e3f6d98c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6e3ad4b0b45840992876ad859c8844cc/index.m3u8
SPL02,http://sedum.notessedum.com/38299c383d40a8d1a91bc360e1be3c55/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e62609af4909028e2ee580dfcdec525f/index.m3u8
Mewatch Live1,http://sedum.notessedum.com/00ebc58ab16e7c4fb49b97413d29ac8b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/32d3d3c7c98f1965f9a2a9d0ceeec69c/index.m3u8
Mewatch Live2,http://sedum.notessedum.com/00973d7c19ac69134fc60eb4f24e6c69/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/355cc143cf28aefbeb90abc0ea3a8c27/index.m3u8
TRACE Urban,http://sedum.notessedum.com/dfcd49466f376289ef719e57b802d2e5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/084a795dddc8163feb536b154aacaee4/index.m3u8
NOW Rock,http://sedum.notessedum.com/cd37c7538cada9483bea79ea0a4d8ca4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8106d896b155d742361847e533a9044b/index.m3u8
NOW 70s,http://sedum.notessedum.com/240c2e1410b730462a038b362534b2c4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/400fd7b7d41fa7b4c1afc259d055b621/index.m3u8
NOW 80s,http://sedum.notessedum.com/03f4c0dcd911c083ac794c59ad0310ba/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f912168cd3915b2f6645f76b39c0cb50/index.m3u8
CNA International,http://sedum.notessedum.com/1214eba8e62baa5f0b11678d0312297f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/019700402ba9322d734d5d4392ff3418/index.m3u8
Nickelodeon,http://sedum.notessedum.com/f06309919912004b2da9776cdcc45dc1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0ab69814dd36e2bae10b2eb33cb2ee63/index.m3u8
GBA Satellite TV,http://sedum.notessedum.com/6f9d5928b0230a2657eca841db54fa30/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a74cd20de77b626c0d732507fed1c5d2/index.m3u8
TRT World,http://sedum.notessedum.com/bb135b903af3a36fb5cfbb92cb6f0bfb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/da4eedcf33a3a38f891850b4ead16fde/index.m3u8
KBS KOREA,http://sedum.notessedum.com/9232a128b3aaa0cedb0d58defab1a031/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/29538342037d97794b4ae60d76ccf008/index.m3u8
Xing Kong,http://sedum.notessedum.com/e2b60e5af01e86da1a7add6f2bb0d99e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d0c4c44112e158f72c5e45a9cdd5e0b8/index.m3u8
FOX News Channel,http://sedum.notessedum.com/34bb6c8dce1d7ad26325ff927a05a687/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7b4f0aaf03eb6adf5245bbbfa3f4e026/index.m3u8
CGTN,http://sedum.notessedum.com/f6f245ab0e5f8c0f64679969c9340b01/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/34e55e23ecd2854dc41e0435dff65aca/index.m3u8
[V]音乐台 Channel [V] China,http://sedum.notessedum.com/835372ae5684bc2c3b3aefdbc8e0b99f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/03685851b91d744ccec4eb2fd4217e77/index.m3u8
Moonbug,http://sedum.notessedum.com/b63168b4ae80f17083ef010fb11d6b76/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/27df2acf4d40aefa90608750e6f78fbe/index.m3u8
TVBS新闻台 TVBS News,http://sedum.notessedum.com/2ea97b3d6ac2b49f57d953be94d2949d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/63ef2aa162d37cc0b1fbf4d590cc05df/index.m3u8
NHK WORLD-JAPAN,http://sedum.notessedum.com/f23eef216a6b976635c9fb1bf38feb36/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b9696885efd39aa937e4a9b1e6905855/index.m3u8
TVBS亚洲台 TVBS Asia,http://sedum.notessedum.com/82ccf081d90ddb6961d0b8a61059eb1f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ca247d36162f8e86f77197ce7aa9c190/index.m3u8
MTV 90s,http://sedum.notessedum.com/01c0ac19fbf1dfb9a10ed14b3ed46d43/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/687be84ebb26bd509b17edb8e514562b/index.m3u8
Nick Jr.,http://sedum.notessedum.com/f7d2c0176afb5d163956850807dd37e5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cd70d35297ed3048d6d07505017b6c53/index.m3u8
CinemaWorld,http://sedum.notessedum.com/24178ddd226bafb007bf44e1bd2bbf26/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8b98ae588ef390e37311e533e5e8d505/index.m3u8
Qello Concerts By Stingray,http://sedum.notessedum.com/6aa5328706d74e55547099e5a36b9a9e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8f9c24e5cfdf0fcd3c0aca7d40696380/index.m3u8
MTV LIVE,http://sedum.notessedum.com/cc2f25fa6d932a3dcb09de2f051ac6d2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fb58496dc8315270655a227a410ab048/index.m3u8
CNN International,http://sedum.notessedum.com/32eda22fa110116a76eecc96401e6c48/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5f1a6ad53e4720122c13a62b3f3145d1/index.m3u8
凤凰卫视(chi)台 Phoenix Chinese Channel,http://sedum.notessedum.com/3a4a84f021b5795333dbe1e9d14eb4bf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4e6b01ec3eba1d4c7d4bd9d203c62ce1/index.m3u8
凤凰卫视资讯台 Phoenix InfoNews,http://sedum.notessedum.com/684299fbbda061cead71b8ed1292fe30/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/967e794524635cfdcbf148670e69b84c/index.m3u8
TaiwanPlus,http://sedum.notessedum.com/b4f4f36bb4a84bf0f00247eb69793905/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/12c084ff754e246bd30c0c5704e1ed5a/index.m3u8
FILMBOX ARTHOUSE,http://sedum.notessedum.com/eb819f9015b7b46f5415c17c0537723f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/98a11cca813ceab7facd91ee0eef2f4c/index.m3u8
Arirang TV,http://sedum.notessedum.com/548845ffcbea3746c41419a75c40f653/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2607a2ab8e02110f89f3bb8c68811a2d/index.m3u8
MOLA Sport,http://sedum.notessedum.com/39798430826dd3b5c60a8a87f523f4ee/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1b9e10ce4b14a68b783b2d817bc92c9d/index.m3u8
Eurosport,http://sedum.notessedum.com/6a0c139f8bc644a654bd793861842c81/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0f6b4c301f63224fe176b856c4dd1c18/index.m3u8
FIGHT SPORTS,http://sedum.notessedum.com/dd5132cc742565d137d5e11e8b27e63b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4c8639f7346c1fed695114a60e9c34fa/index.m3u8
MOLA Golf,http://sedum.notessedum.com/cd882ece930abf5daf828bc6747ea130/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4751fada14bfe8112e16930acec93e33/index.m3u8
ABC Australia,http://sedum.notessedum.com/0c0d682c283691401c3a4746f4b43e00/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/504972e0461a65e3a8229e84118f9117/index.m3u8
AFN,http://sedum.notessedum.com/ffd4fde3b89762031fbd6eff52c74a28/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e9b2c07447f6e1849cfbfb60dd634d27/index.m3u8
TLC,http://sedum.notessedum.com/bb4cc4e40706e4ba48df4c509260cbd4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3a0be795d772699622948994a7be461d/index.m3u8
Animal Planet,http://sedum.notessedum.com/2a91515d3ad9703cf0d662f6baba666e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5b5cf7fc966b607cf8e6489be040ea0d/index.m3u8
Sky News International,http://sedum.notessedum.com/5a082c354e0713dfcf79323fe27cbd40/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f26941ac203dc953b3120d539aad5b40/index.m3u8
GEM (chi),http://sedum.notessedum.com/9f4125184f0664e9f78596708d0e3adc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4ca11ad11a91a47f99dbfe25c30b01e3/index.m3u8
中央电视台(chi)国际频道 CCTV-4,http://sedum.notessedum.com/b49700bc4b8d42ea10b70f0d507e52ba/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/132e7ebceca154292ea34dc21a95ed0b/index.m3u8
Al Jazeera English,http://sedum.notessedum.com/e5f81c523c377e517b13e29100e36bba/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/24e0b9ceb4bb47099d3bda0afeb33c0e/index.m3u8
France 24 English,http://sedum.notessedum.com/50c815e065d1c477207a534912220a86/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/84b1305da833f04e876c4a76d840179b/index.m3u8
ANIPLUS (chi),http://sedum.notessedum.com/8187b27b47d9b1a676ec49d727a42098/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f284f5cb3f6fd52cf25b8b124e91341c/index.m3u8
Animax (chi),http://sedum.notessedum.com/6f405d687e2c2af0dafab79adb56fe40/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5c3dded671e1a25cfd929b75ab765122/index.m3u8
Bloomberg TV+,http://sedum.notessedum.com/9efc056a5065670e32b7e487304be349/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/013d59e937a4086438ee8d293265b7ec/index.m3u8
HISTORY,http://sedum.notessedum.com/537110963388316fb5a71dbbea80d678/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8022b3dc7a17a167508786a225f67fb4/index.m3u8
DW English,http://sedum.notessedum.com/e68ad7cc46f89f754fa252ce806a0c11/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/90bec712a7db311251c2ac218572397b/index.m3u8
KBS WORLD,http://sedum.notessedum.com/fc2f54d409dade64164f523e6fed7dd6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/34b222903b7e246c998985786c6c06d5/index.m3u8
Discovery Asia,http://sedum.notessedum.com/53e4a1dba138bd04789358c9dc9d35aa/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8dd328c660b48e65c540d9292acaa218/index.m3u8
Discovery Channel,http://sedum.notessedum.com/fac855d73950cb0126e7dfcd19cfe327/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1a025b7f2d16e5c69d5776a47b06b607/index.m3u8
DMAX,http://sedum.notessedum.com/f07faba2374e753c51bfb933d706bb00/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4bc8237cca35b8c48e193373c6de4919/index.m3u8
Lifetime,http://sedum.notessedum.com/d0f42a661f074dd90993d652abfa4e93/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f460a853d3e87a0319e09b3e7e354d27/index.m3u8
Oh! Jazz,http://sedum.notessedum.com/bc48dd346308f083e527d6048604eb37/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cb1c25cae59e89ab26b7d6ec20c658de/index.m3u8
ONE (chi),http://sedum.notessedum.com/d833fda233de51afbd4b5d753e702e6e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9bbef59567b82a7e8de600f63b99373c/index.m3u8
Mezzo Live,http://sedum.notessedum.com/9124f77b98e1c591eb2f4964f3d5edbf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e3c8515ddc7abf2072d3d193c81ad8b1/index.m3u8
DSCI,http://sedum.notessedum.com/f4b35be8d9e1827539e2d3d6d332470e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0a851dcae04859feb957fc5de3f687d0/index.m3u8
Cartoon_Network,http://sedum.notessedum.com/003ace2a9131e3ec98b513741ca9092f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7e7ed9b6081d10165c1d0c950bbce551/index.m3u8
GEM ENGLISH,http://sedum.notessedum.com/0132ea6169d3b7d670c90e0296447845/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d52bbbf2fe929053ffb8dbf3ee0d8f13/index.m3u8
DIZI,http://sedum.notessedum.com/653c1044fb45de07d558a7f2e2aadade/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/aef64d329978302723b8723ebd99cf97/index.m3u8
ZooMoo,http://sedum.notessedum.com/96aee9b751801cd6dd87445d4086ba5e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ec9a72bf0fbf9d2669f1df25e41951f4/index.m3u8
Bloomberg Originals,http://sedum.notessedum.com/83734a68bad69e48476dfbb4ef744c44/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c09d1882c85ac35f04fb26e752885521/index.m3u8
FashionTV,http://sedum.notessedum.com/77764ec3e61650621648633536f2977e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/73cff0631fcc5a14acf32f7c377237aa/index.m3u8
INPLUS,http://sedum.notessedum.com/d6dc206d46219633c6e8f32f0ac542d7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/da687a70a9f693aa4f5c9785646c21db/index.m3u8
深圳卫视国际频道 Shenzhen TV International,http://sedum.notessedum.com/59325fc247d4541dc666351d6443dbec/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d7a5ba48e36b5c77c81b8b254ee16c80/index.m3u8
民視亞洲影劇台 FTV Asia Drama,http://sedum.notessedum.com/1ba722cb101188daee70059b727f93ca/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/73d43b7e35fb4f00f4a31ee15e116ed7/index.m3u8
民視新聞台 FTV News,http://sedum.notessedum.com/ce41baedd40d0848ea3b3b87fa04454c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6c834f4738225e80274ef5af1efaf8ff/index.m3u8
幸福空間居家台 GSTV,http://sedum.notessedum.com/8b2724824bfa69a8abaa3fce8e6fb404/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f9db1432bd064828bde6158f48cb95dc/index.m3u8
民視第一台 FTV One,http://sedum.notessedum.com/54475952781cf65f695c81528503560e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cc9d98abc3bfec90f864a56c3869a62f/index.m3u8
AXN,http://sedum.notessedum.com/64767605fe52b29c179ed3ee0db7be9d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/afac8c96a71e23e6c2e04831f2a272aa/index.m3u8
DreamWorks,http://sedum.notessedum.com/f70f3f0e2053e224b43b2584ed13eb0c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6ee4283c68745d9ad11868b53c17ea4a/index.m3u8
HITS MOVIES,http://sedum.notessedum.com/3f7aa8610fee7d3d63f5f051ecc0c6e2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/be52ae3d4b2ff6fd1b81cf207ec50f04/index.m3u8
HITS NOW,http://sedum.notessedum.com/6eef360562de9e05ca96fdacd6ae3122/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/adf2b5fbaaebe5e045d75e2563f3003c/index.m3u8
Warner TV,http://sedum.notessedum.com/76244f40a8d45b9b7e8c69028b412000/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/92fde482182b5829ea148338f3598850/index.m3u8
ROCK Entertainment,http://sedum.notessedum.com/535de3b86445d22e317b529cc5a1f05f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/47edb001e71c81c5b3c016b12896c747/index.m3u8
ANIPLUS ENGLISH,http://sedum.notessedum.com/4f6ad7db09089dbce4104b48d6e8f495/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b9d267e9b59ad61557eea963067d0b16/index.m3u8
CCTV-Opera,http://sedum.notessedum.com/7057d4f0d1910a70680c51515be3ab2b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9b4dbbde7a31fd180426385cdfd2f261/index.m3u8
ROCK Action,http://sedum.notessedum.com/97c6c552f74bec91299795bc86632781/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/892319875fb336759352f994a9351e0f/index.m3u8
Hakka TV,http://sedum.notessedum.com/d25dffde5e1dd2368d9510dcb8ca1883/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7f157b2a6c25d7efbe2b28c00a5737c8/index.m3u8
厦门卫视 Xia Men Star TV,http://sedum.notessedum.com/fc53b0d71263d66008b15f3d68e79f0a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7c9d942414d33280ed97aa2f575bd52b/index.m3u8
東風衛視,http://sedum.notessedum.com/aba7765024e3fa5344870e7b9ad08ce7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1bc20728bb7635796c7c9725e890d636/index.m3u8
ZTV World,http://sedum.notessedum.com/6708a61d918a97bd71560d546f42f25c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f019a3639a9e620a1a8567182867e1da/index.m3u8
ANIMAX ENGLISH,http://sedum.notessedum.com/be3ba227d4d4198b5fd528a18088593b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9cec431e90f3747787b73a63052b6ced/index.m3u8
CNBC,http://sedum.notessedum.com/6181541fb85b37a12158f4a5b83c2202/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2ed747618d920eb7118f159ff80bf281/index.m3u8
中囯电影频道 China Movie Channel,http://sedum.notessedum.com/eff2ac1e7d0a6de34c02efdeb2323598/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d3536776531e1317f42116f9ee413f26/index.m3u8
Crime + Investigation,http://sedum.notessedum.com/39dd953919aae978ee5cfa425fcb85cf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7da46adeb036af7024466b491df77f31/index.m3u8
大湾区卫视 GBA Satellite TV,http://sedum.notessedum.com/d74e41fde148436342da88e4b783dfca/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6d9e43fc8483c894d022bb0d5cf08373/index.m3u8
ONE ENGLISH,http://sedum.notessedum.com/07b41e6676c76099ec27edbe04063ede/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/67e1eefb7c2543408bce2c86556745be/index.m3u8
Global Trekker,http://sedum.notessedum.com/67a4b16ad9d3657bfee92f57a5be4e91/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6bcf61638e16b95e239e84d845635513/index.m3u8
英國,#genre#
BBC One,http://sedum.notessedum.com/c424d0b6fc1ed6c5bdf1c38871a49fff/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e9c69536462bccd9f43cfee1313b3760/index.m3u8
BBC Two,http://sedum.notessedum.com/4381e984d1f68615512dbbb89379d440/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/92416cede469946eb9764843a7b7537b/index.m3u8
BBC Three,http://sedum.notessedum.com/46a0af1f2c6772dfa0b4202f5b24d969/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d328badee83c61f5e6783428434c4b7e/index.m3u8
BBC Tour,http://sedum.notessedum.com/465b5ad4f65d01a43acaeb61aedbbcf2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cddfa847688880e8290e79f388bc5cf2/index.m3u8
BBC News,http://sedum.notessedum.com/8f9ddb27af6db30bdb8f83dd194f6d29/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1d8427f5b9d4e069cfbe20131eee5e37/index.m3u8
Sky Sports News HQ,http://sedum.notessedum.com/35ca2268ad058144bf763b25dde282b3/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/42ad02020ed4811115e49b3476d48c7a/index.m3u8
Sky Sports Main Event,http://sedum.notessedum.com/5f10e9b608f70f451a46210589c86a4b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e31a9585d8b5c1f0b9b311bc9dce9355/index.m3u8
Sky Sports Premier League,http://sedum.notessedum.com/58710b7df155381f244a36a8317626d6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4cfbf3ce15a9fcd75606760203169a90/index.m3u8
Sky Sports Football,http://sedum.notessedum.com/8966edaa2b4eed018fe7f04ebe9dc18c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0e163e6b8ca26ea2e0449a76a39640b5/index.m3u8
Sky Sports Cricket,http://sedum.notessedum.com/65791c4b417f713f95fe591658092e12/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3d9a25709ecbb9e98e067b87be3ae54e/index.m3u8
Sky Sports Golf,http://sedum.notessedum.com/93e35282f8daf2abf60a199e8931a59d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1da5cf1c6b88556da50233a78f3a0095/index.m3u8
Sky Sports F1,http://sedum.notessedum.com/3c7ddfe56d4daa2f2f9e93b451692669/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a3a2226fa4a93294b5a2890ec40a3784/index.m3u8
Sky Sports Action,http://sedum.notessedum.com/a0c6909606bfdecebb53e748d27891b8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/44656db2b3df793286855955f5b6e7fd/index.m3u8
Sky Sports Arena,http://sedum.notessedum.com/50479c810ecfae7084e30b38abc8dca9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/830b9eb4fc400c95ff568ef04b6b8e5b/index.m3u8
Sky Sports Racing,http://sedum.notessedum.com/736abe8a3ed96b6f6a5f621a48431554/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/71c73fd01b3ffcd66edd7e23dc18588b/index.m3u8
Sky Sports Mix,http://sedum.notessedum.com/c7720576b3fe7912c8a41322e5e4085e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/024a77895b08f6257b485fafbaed0da1/index.m3u8
Sky Cinema Premiere,http://sedum.notessedum.com/12b079ab6f6701882427b29a4aa9ebde/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/28844e691823028270498b2840f936ed/index.m3u8
Sky Heroines,http://sedum.notessedum.com/601707717294dae0d4ab186abaa9d8d0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3b000eea23efbbcbefa5e5975ec13190/index.m3u8
Sky Bourne,http://sedum.notessedum.com/b04edbf1a18eff284507a6b3d35c9135/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/32b249247acdc7680d4ade8c89b72d7c/index.m3u8
Sky Action,http://sedum.notessedum.com/5a16bb43236e9d24e5cd602493fc1780/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/caf22b38ab855ee944939f397e57671b/index.m3u8
Sky Animation,http://sedum.notessedum.com/80f69a1076438ca28c08786ae213e92e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/303b3129cd9e7107c6ada185ae1816d3/index.m3u8
Sky Adventure,http://sedum.notessedum.com/b077365a9cc6846d838eef491fb0d9fb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b4b205650e54c6a1620a3af97b58efde/index.m3u8
